payment_id,order_id,payment_method,payment_status
1051,1051,Credit Card,Failed
1052,1052,Net Banking,Paid
1053,1053,UPI,Paid
1054,1054,Debit Card,Refunded
1055,1055,UPI,Paid
1056,1056,UPI,Failed
1057,1057,UPI,Failed
1058,1058,UPI,Refunded
1059,1059,Debit Card,Refunded
1060,1060,Credit Card,Failed
1061,1061,UPI,Paid
1062,1062,UPI,Paid
1063,1063,Credit Card,Failed
1064,1064,Debit Card,Paid
1065,1065,UPI,Refunded
1066,1066,UPI,Paid
1067,1067,UPI,Paid
1068,1068,COD,Paid
1069,1069,Net Banking,Refunded
1070,1070,UPI,Refunded
1071,1071,UPI,Refunded
1072,1072,UPI,Paid
1073,1073,UPI,Failed
1074,1074,UPI,Paid
1075,1075,COD,Paid
1076,1076,Credit Card,Paid
1077,1077,Net Banking,Failed
1078,1078,Net Banking,Refunded
1079,1079,COD,Failed
1080,1080,UPI,Paid
1081,1081,Credit Card,Paid
1082,1082,Credit Card,Paid
1083,1083,Debit Card,Refunded
1084,1084,UPI,Paid
1085,1085,Debit Card,Paid
1086,1086,Credit Card,Failed
1087,1087,Credit Card,Paid
1088,1088,Credit Card,Paid
1089,1089,Net Banking,Refunded
1090,1090,Debit Card,Paid
1091,1091,COD,Paid
1092,1092,UPI,Failed
1093,1093,Credit Card,Paid
1094,1094,UPI,Refunded
1095,1095,UPI,Refunded
1096,1096,UPI,Paid
1097,1097,Credit Card,Paid
1098,1098,COD,Paid
1099,1099,Debit Card,Failed
1100,1100,Debit Card,Refunded
1101,1101,UPI,Paid
1102,1102,Net Banking,Refunded
1103,1103,Debit Card,Paid
1104,1104,Debit Card,Paid
1105,1105,Credit Card,Paid
1106,1106,Debit Card,Failed
1107,1107,UPI,Failed
1108,1108,UPI,Paid
1109,1109,Debit Card,Paid
1110,1110,UPI,Paid
1111,1111,Credit Card,Refunded
1112,1112,UPI,Refunded
1113,1113,Credit Card,Paid
1114,1114,Net Banking,Paid
1115,1115,UPI,Refunded
1116,1116,UPI,Paid
1117,1117,Net Banking,Paid
1118,1118,UPI,Refunded
1119,1119,Net Banking,Paid
1120,1120,UPI,Paid
1121,1121,Debit Card,Refunded
1122,1122,UPI,Refunded
1123,1123,Net Banking,Paid
1124,1124,UPI,Failed
1125,1125,COD,Paid
1126,1126,UPI,Failed
1127,1127,Debit Card,Paid
1128,1128,COD,Paid
1129,1129,UPI,Paid
1130,1130,Debit Card,Paid
1131,1131,UPI,Refunded
1132,1132,UPI,Paid
1133,1133,Credit Card,Paid
1134,1134,Net Banking,Refunded
1135,1135,Credit Card,Failed
1136,1136,Credit Card,Failed
1137,1137,Credit Card,Failed
1138,1138,UPI,Paid
1139,1139,COD,Paid
1140,1140,UPI,Failed
1141,1141,COD,Paid
1142,1142,Net Banking,Failed
1143,1143,Credit Card,Paid
1144,1144,UPI,Paid
1145,1145,Credit Card,Paid
1146,1146,Credit Card,Paid
1147,1147,COD,Failed
1148,1148,Debit Card,Failed
1149,1149,Net Banking,Failed
1150,1150,Credit Card,Paid
1151,1151,UPI,Paid
1152,1152,UPI,Paid
1153,1153,COD,Paid
1154,1154,UPI,Refunded
1155,1155,Net Banking,Paid
1156,1156,Credit Card,Paid
1157,1157,UPI,Paid
1158,1158,UPI,Paid
1159,1159,Credit Card,Paid
1160,1160,Debit Card,Paid
1161,1161,Debit Card,Paid
1162,1162,UPI,Paid
1163,1163,COD,Paid
1164,1164,UPI,Failed
1165,1165,Debit Card,Paid
1166,1166,UPI,Paid
1167,1167,COD,Failed
1168,1168,Credit Card,Paid
1169,1169,UPI,Refunded
1170,1170,UPI,Paid
1171,1171,Debit Card,Paid
1172,1172,UPI,Paid
1173,1173,Debit Card,Paid
1174,1174,Net Banking,Failed
1175,1175,UPI,Refunded
1176,1176,UPI,Paid
1177,1177,UPI,Refunded
1178,1178,COD,Paid
1179,1179,UPI,Paid
1180,1180,Credit Card,Paid
1181,1181,UPI,Refunded
1182,1182,Credit Card,Refunded
1183,1183,Credit Card,Paid
1184,1184,Credit Card,Paid
1185,1185,UPI,Refunded
1186,1186,Credit Card,Paid
1187,1187,Debit Card,Paid
1188,1188,Credit Card,Paid
1189,1189,Credit Card,Paid
1190,1190,COD,Failed
1191,1191,Credit Card,Refunded
1192,1192,UPI,Paid
1193,1193,Debit Card,Paid
1194,1194,UPI,Failed
1195,1195,UPI,Paid
1196,1196,Debit Card,Paid
1197,1197,Credit Card,Paid
1198,1198,UPI,Paid
1199,1199,Credit Card,Failed
1200,1200,Credit Card,Paid
1201,1201,UPI,Failed
1202,1202,Credit Card,Paid
1203,1203,UPI,Paid
1204,1204,Net Banking,Paid
1205,1205,UPI,Refunded
1206,1206,Credit Card,Paid
1207,1207,Credit Card,Paid
1208,1208,Credit Card,Failed
1209,1209,Debit Card,Refunded
1210,1210,UPI,Refunded
1211,1211,Debit Card,Refunded
1212,1212,Debit Card,Paid
1213,1213,Debit Card,Paid
1214,1214,Debit Card,Paid
1215,1215,UPI,Refunded
1216,1216,UPI,Refunded
1217,1217,UPI,Paid
1218,1218,Credit Card,Failed
1219,1219,COD,Failed
1220,1220,Credit Card,Paid
1221,1221,UPI,Failed
1222,1222,Credit Card,Paid
1223,1223,Net Banking,Failed
1224,1224,UPI,Paid
1225,1225,Debit Card,Failed
1226,1226,UPI,Failed
1227,1227,UPI,Failed
1228,1228,COD,Paid
1229,1229,Credit Card,Paid
1230,1230,Credit Card,Paid
1231,1231,UPI,Failed
1232,1232,UPI,Paid
1233,1233,Debit Card,Refunded
1234,1234,Credit Card,Paid
1235,1235,Credit Card,Paid
1236,1236,Net Banking,Paid
1237,1237,Net Banking,Refunded
1238,1238,Net Banking,Paid
1239,1239,UPI,Failed
1240,1240,Credit Card,Refunded
1241,1241,Debit Card,Failed
1242,1242,UPI,Paid
1243,1243,Debit Card,Paid
1244,1244,UPI,Paid
1245,1245,UPI,Paid
1246,1246,COD,Paid
1247,1247,UPI,Paid
1248,1248,Debit Card,Paid
1249,1249,COD,Paid
1250,1250,UPI,Failed
1251,1251,COD,Paid
1252,1252,COD,Refunded
1253,1253,UPI,Failed
1254,1254,Net Banking,Refunded
1255,1255,UPI,Paid
1256,1256,Credit Card,Paid
1257,1257,Debit Card,Failed
1258,1258,Debit Card,Failed
1259,1259,UPI,Paid
1260,1260,COD,Failed
1261,1261,COD,Paid
1262,1262,Credit Card,Paid
1263,1263,UPI,Paid
1264,1264,Credit Card,Failed
1265,1265,UPI,Paid
1266,1266,UPI,Paid
1267,1267,UPI,Paid
1268,1268,Debit Card,Paid
1269,1269,Credit Card,Failed
1270,1270,UPI,Paid
1271,1271,UPI,Failed
1272,1272,UPI,Paid
1273,1273,Debit Card,Refunded
1274,1274,UPI,Paid
1275,1275,UPI,Paid
1276,1276,UPI,Paid
1277,1277,Debit Card,Paid
1278,1278,COD,Paid
1279,1279,Credit Card,Failed
1280,1280,Debit Card,Paid
1281,1281,COD,Paid
1282,1282,UPI,Refunded
1283,1283,Credit Card,Paid
1284,1284,Net Banking,Failed
1285,1285,Debit Card,Paid
1286,1286,UPI,Refunded
1287,1287,Debit Card,Refunded
1288,1288,UPI,Paid
1289,1289,Net Banking,Paid
1290,1290,Debit Card,Paid
1291,1291,Credit Card,Failed
1292,1292,Credit Card,Refunded
1293,1293,Credit Card,Failed
1294,1294,UPI,Paid
1295,1295,UPI,Paid
1296,1296,Net Banking,Paid
1297,1297,UPI,Failed
1298,1298,Net Banking,Paid
1299,1299,Credit Card,Paid
1300,1300,UPI,Refunded
1301,1301,COD,Paid
1302,1302,Credit Card,Paid
1303,1303,Credit Card,Failed
1304,1304,Credit Card,Paid
1305,1305,Debit Card,Failed
1306,1306,UPI,Paid
1307,1307,UPI,Failed
1308,1308,Net Banking,Paid
1309,1309,Net Banking,Paid
1310,1310,UPI,Failed
1311,1311,Credit Card,Paid
1312,1312,Net Banking,Paid
1313,1313,Credit Card,Paid
1314,1314,COD,Paid
1315,1315,Debit Card,Paid
1316,1316,Credit Card,Paid
1317,1317,Credit Card,Refunded
1318,1318,UPI,Paid
1319,1319,Credit Card,Paid
1320,1320,Credit Card,Failed
1321,1321,UPI,Paid
1322,1322,Credit Card,Refunded
1323,1323,UPI,Paid
1324,1324,Credit Card,Failed
1325,1325,Credit Card,Paid
1326,1326,Net Banking,Refunded
1327,1327,UPI,Paid
1328,1328,UPI,Refunded
1329,1329,UPI,Failed
1330,1330,Debit Card,Refunded
1331,1331,Debit Card,Paid
1332,1332,UPI,Failed
1333,1333,Debit Card,Refunded
1334,1334,UPI,Failed
1335,1335,Credit Card,Paid
1336,1336,UPI,Paid
1337,1337,UPI,Paid
1338,1338,UPI,Paid
1339,1339,Net Banking,Paid
1340,1340,UPI,Paid
1341,1341,UPI,Failed
1342,1342,UPI,Paid
1343,1343,Credit Card,Paid
1344,1344,UPI,Paid
1345,1345,Debit Card,Paid
1346,1346,Credit Card,Paid
1347,1347,Debit Card,Paid
1348,1348,Credit Card,Paid
1349,1349,UPI,Refunded
1350,1350,Debit Card,Failed
1351,1351,Net Banking,Paid
1352,1352,UPI,Paid
1353,1353,Credit Card,Paid
1354,1354,Credit Card,Paid
1355,1355,Credit Card,Paid
1356,1356,UPI,Paid
1357,1357,Net Banking,Paid
1358,1358,UPI,Paid
1359,1359,UPI,Paid
1360,1360,UPI,Paid
1361,1361,Credit Card,Paid
1362,1362,COD,Failed
1363,1363,COD,Paid
1364,1364,Debit Card,Paid
1365,1365,UPI,Failed
1366,1366,Net Banking,Paid
1367,1367,UPI,Refunded
1368,1368,Credit Card,Paid
1369,1369,Debit Card,Refunded
1370,1370,UPI,Paid
1371,1371,Debit Card,Refunded
1372,1372,Credit Card,Refunded
1373,1373,Debit Card,Paid
1374,1374,UPI,Paid
1375,1375,Debit Card,Paid
1376,1376,UPI,Failed
1377,1377,Debit Card,Refunded
1378,1378,UPI,Paid
1379,1379,UPI,Paid
1380,1380,Credit Card,Paid
1381,1381,Debit Card,Paid
1382,1382,UPI,Paid
1383,1383,UPI,Refunded
1384,1384,Debit Card,Paid
1385,1385,Debit Card,Paid
1386,1386,Debit Card,Paid
1387,1387,Debit Card,Paid
1388,1388,Net Banking,Paid
1389,1389,COD,Failed
1390,1390,Credit Card,Paid
1391,1391,Credit Card,Failed
1392,1392,UPI,Paid
1393,1393,Debit Card,Refunded
1394,1394,UPI,Paid
1395,1395,Credit Card,Paid
1396,1396,UPI,Paid
1397,1397,Credit Card,Paid
1398,1398,COD,Paid
1399,1399,UPI,Paid
1400,1400,Net Banking,Paid
1401,1401,UPI,Paid
1402,1402,Debit Card,Paid
1403,1403,UPI,Paid
1404,1404,UPI,Paid
1405,1405,Credit Card,Paid
1406,1406,Credit Card,Paid
1407,1407,UPI,Failed
1408,1408,Net Banking,Paid
1409,1409,Net Banking,Paid
1410,1410,Net Banking,Refunded
1411,1411,UPI,Refunded
1412,1412,Debit Card,Paid
1413,1413,Credit Card,Paid
1414,1414,Credit Card,Paid
1415,1415,Credit Card,Refunded
1416,1416,Credit Card,Paid
1417,1417,Net Banking,Failed
1418,1418,COD,Paid
1419,1419,Credit Card,Refunded
1420,1420,UPI,Failed
1421,1421,UPI,Failed
1422,1422,Credit Card,Paid
1423,1423,UPI,Paid
1424,1424,UPI,Paid
1425,1425,UPI,Paid
1426,1426,Net Banking,Paid
1427,1427,Debit Card,Paid
1428,1428,Credit Card,Paid
1429,1429,Credit Card,Paid
1430,1430,UPI,Paid
1431,1431,UPI,Paid
1432,1432,COD,Paid
1433,1433,UPI,Paid
1434,1434,Credit Card,Paid
1435,1435,UPI,Failed
1436,1436,COD,Paid
1437,1437,UPI,Paid
1438,1438,COD,Paid
1439,1439,UPI,Paid
1440,1440,Debit Card,Failed
1441,1441,Credit Card,Paid
1442,1442,Net Banking,Paid
1443,1443,UPI,Refunded
1444,1444,Credit Card,Paid
1445,1445,Net Banking,Paid
1446,1446,Debit Card,Failed
1447,1447,Net Banking,Paid
1448,1448,COD,Refunded
1449,1449,Credit Card,Paid
1450,1450,Net Banking,Paid
1451,1451,UPI,Paid
1452,1452,Debit Card,Paid
1453,1453,Net Banking,Failed
1454,1454,Debit Card,Paid
1455,1455,Debit Card,Paid
1456,1456,UPI,Paid
1457,1457,UPI,Paid
1458,1458,Credit Card,Paid
1459,1459,Debit Card,Paid
1460,1460,Debit Card,Paid
1461,1461,Debit Card,Failed
1462,1462,UPI,Paid
1463,1463,Credit Card,Paid
1464,1464,Credit Card,Failed
1465,1465,Debit Card,Paid
1466,1466,UPI,Refunded
1467,1467,COD,Paid
1468,1468,Debit Card,Paid
1469,1469,Credit Card,Paid
1470,1470,UPI,Paid
1471,1471,Debit Card,Paid
1472,1472,Credit Card,Failed
1473,1473,Credit Card,Failed
1474,1474,COD,Refunded
1475,1475,Debit Card,Paid
1476,1476,UPI,Paid
1477,1477,UPI,Refunded
1478,1478,Credit Card,Failed
1479,1479,Debit Card,Failed
1480,1480,Credit Card,Paid
1481,1481,Debit Card,Refunded
1482,1482,Credit Card,Paid
1483,1483,UPI,Paid
1484,1484,Credit Card,Paid
1485,1485,UPI,Paid
1486,1486,Credit Card,Paid
1487,1487,Credit Card,Paid
1488,1488,Net Banking,Refunded
1489,1489,Debit Card,Failed
1490,1490,UPI,Paid
1491,1491,Credit Card,Paid
1492,1492,Credit Card,Paid
1493,1493,Net Banking,Paid
1494,1494,Net Banking,Paid
1495,1495,UPI,Paid
1496,1496,Net Banking,Failed
1497,1497,UPI,Paid
1498,1498,UPI,Failed
1499,1499,Debit Card,Paid
1500,1500,UPI,Paid
1501,1501,UPI,Paid
1502,1502,Debit Card,Failed
1503,1503,UPI,Refunded
1504,1504,UPI,Paid
1505,1505,UPI,Paid
1506,1506,Debit Card,Paid
1507,1507,Net Banking,Refunded
1508,1508,UPI,Paid
1509,1509,Credit Card,Paid
1510,1510,Credit Card,Paid
1511,1511,COD,Paid
1512,1512,UPI,Paid
1513,1513,Debit Card,Refunded
1514,1514,Net Banking,Refunded
1515,1515,Credit Card,Paid
1516,1516,Credit Card,Refunded
1517,1517,UPI,Failed
1518,1518,UPI,Paid
1519,1519,COD,Paid
1520,1520,UPI,Paid
1521,1521,Credit Card,Failed
1522,1522,Credit Card,Refunded
1523,1523,UPI,Paid
1524,1524,Credit Card,Paid
1525,1525,Debit Card,Paid
1526,1526,COD,Refunded
1527,1527,Credit Card,Paid
1528,1528,Credit Card,Refunded
1529,1529,Net Banking,Paid
1530,1530,Credit Card,Paid
1531,1531,Credit Card,Refunded
1532,1532,UPI,Paid
1533,1533,Net Banking,Paid
1534,1534,Credit Card,Paid
1535,1535,Credit Card,Paid
1536,1536,UPI,Failed
1537,1537,Debit Card,Failed
1538,1538,UPI,Paid
1539,1539,COD,Paid
1540,1540,Credit Card,Failed
1541,1541,Credit Card,Refunded
1542,1542,COD,Paid
1543,1543,UPI,Refunded
1544,1544,UPI,Paid
1545,1545,COD,Paid
1546,1546,UPI,Paid
1547,1547,COD,Paid
1548,1548,UPI,Failed
1549,1549,Credit Card,Refunded
1550,1550,Credit Card,Paid
1551,1551,UPI,Failed
1552,1552,UPI,Paid
1553,1553,UPI,Refunded
1554,1554,UPI,Refunded
1555,1555,COD,Paid
1556,1556,UPI,Failed
1557,1557,Credit Card,Paid
1558,1558,UPI,Refunded
1559,1559,UPI,Failed
1560,1560,UPI,Paid
1561,1561,UPI,Paid
1562,1562,UPI,Paid
1563,1563,Debit Card,Refunded
1564,1564,Credit Card,Paid
1565,1565,Debit Card,Paid
1566,1566,Net Banking,Paid
1567,1567,Net Banking,Paid
1568,1568,Credit Card,Failed
1569,1569,Debit Card,Refunded
1570,1570,UPI,Failed
1571,1571,COD,Paid
1572,1572,Debit Card,Paid
1573,1573,UPI,Paid
1574,1574,COD,Paid
1575,1575,UPI,Paid
1576,1576,Debit Card,Paid
1577,1577,Net Banking,Paid
1578,1578,COD,Paid
1579,1579,Debit Card,Paid
1580,1580,Credit Card,Refunded
1581,1581,UPI,Failed
1582,1582,UPI,Paid
1583,1583,Credit Card,Paid
1584,1584,Net Banking,Paid
1585,1585,Credit Card,Paid
1586,1586,UPI,Refunded
1587,1587,Net Banking,Refunded
1588,1588,Debit Card,Failed
1589,1589,Net Banking,Paid
1590,1590,Debit Card,Refunded
1591,1591,Net Banking,Paid
1592,1592,Net Banking,Paid
1593,1593,UPI,Failed
1594,1594,Credit Card,Paid
1595,1595,Debit Card,Paid
1596,1596,COD,Failed
1597,1597,Credit Card,Failed
1598,1598,COD,Paid
1599,1599,UPI,Paid
1600,1600,Credit Card,Refunded
1601,1601,COD,Refunded
1602,1602,Credit Card,Paid
1603,1603,COD,Paid
1604,1604,Credit Card,Paid
1605,1605,UPI,Refunded
1606,1606,Net Banking,Failed
1607,1607,UPI,Paid
1608,1608,Net Banking,Refunded
1609,1609,Debit Card,Paid
1610,1610,Credit Card,Paid
1611,1611,Net Banking,Paid
1612,1612,UPI,Paid
1613,1613,COD,Paid
1614,1614,UPI,Paid
1615,1615,Debit Card,Failed
1616,1616,Net Banking,Paid
1617,1617,Debit Card,Failed
1618,1618,UPI,Paid
1619,1619,Debit Card,Failed
1620,1620,Debit Card,Paid
1621,1621,Debit Card,Failed
1622,1622,COD,Paid
1623,1623,UPI,Paid
1624,1624,Credit Card,Paid
1625,1625,UPI,Paid
1626,1626,UPI,Failed
1627,1627,UPI,Paid
1628,1628,Debit Card,Paid
1629,1629,Net Banking,Paid
1630,1630,Credit Card,Paid
1631,1631,UPI,Refunded
1632,1632,UPI,Paid
1633,1633,Debit Card,Paid
1634,1634,UPI,Paid
1635,1635,Credit Card,Paid
1636,1636,Credit Card,Paid
1637,1637,Credit Card,Paid
1638,1638,COD,Paid
1639,1639,Net Banking,Paid
1640,1640,UPI,Refunded
1641,1641,Debit Card,Paid
1642,1642,UPI,Refunded
1643,1643,UPI,Refunded
1644,1644,Net Banking,Failed
1645,1645,UPI,Failed
1646,1646,Net Banking,Paid
1647,1647,Debit Card,Paid
1648,1648,COD,Paid
1649,1649,Debit Card,Refunded
1650,1650,Credit Card,Paid
1651,1651,Debit Card,Failed
1652,1652,COD,Failed
1653,1653,Debit Card,Paid
1654,1654,UPI,Paid
1655,1655,Credit Card,Refunded
1656,1656,COD,Refunded
1657,1657,Debit Card,Refunded
1658,1658,COD,Paid
1659,1659,UPI,Refunded
1660,1660,COD,Paid
1661,1661,COD,Paid
1662,1662,Net Banking,Failed
1663,1663,COD,Paid
1664,1664,Net Banking,Failed
1665,1665,Credit Card,Refunded
1666,1666,Net Banking,Paid
1667,1667,UPI,Paid
1668,1668,Credit Card,Paid
1669,1669,Credit Card,Refunded
1670,1670,Credit Card,Paid
1671,1671,COD,Paid
1672,1672,UPI,Paid
1673,1673,UPI,Paid
1674,1674,UPI,Failed
1675,1675,COD,Paid
1676,1676,UPI,Paid
1677,1677,COD,Paid
1678,1678,UPI,Paid
1679,1679,Credit Card,Failed
1680,1680,UPI,Paid
1681,1681,Credit Card,Paid
1682,1682,UPI,Paid
1683,1683,UPI,Refunded
1684,1684,UPI,Paid
1685,1685,UPI,Paid
1686,1686,Net Banking,Paid
1687,1687,COD,Paid
1688,1688,Credit Card,Paid
1689,1689,Credit Card,Paid
1690,1690,UPI,Failed
1691,1691,COD,Refunded
1692,1692,Credit Card,Paid
1693,1693,COD,Refunded
1694,1694,UPI,Paid
1695,1695,UPI,Paid
1696,1696,UPI,Paid
1697,1697,Credit Card,Paid
1698,1698,Credit Card,Paid
1699,1699,Net Banking,Paid
1700,1700,UPI,Paid
1701,1701,Debit Card,Paid
1702,1702,Debit Card,Paid
1703,1703,COD,Paid
1704,1704,UPI,Paid
1705,1705,UPI,Paid
1706,1706,Debit Card,Paid
1707,1707,UPI,Paid
1708,1708,COD,Failed
1709,1709,Debit Card,Failed
1710,1710,Net Banking,Paid
1711,1711,Credit Card,Paid
1712,1712,Debit Card,Paid
1713,1713,Debit Card,Refunded
1714,1714,COD,Paid
1715,1715,Credit Card,Paid
1716,1716,COD,Paid
1717,1717,COD,Paid
1718,1718,UPI,Paid
1719,1719,Credit Card,Paid
1720,1720,Credit Card,Paid
1721,1721,COD,Refunded
1722,1722,Credit Card,Paid
1723,1723,Credit Card,Paid
1724,1724,UPI,Paid
1725,1725,Credit Card,Paid
1726,1726,COD,Paid
1727,1727,COD,Paid
1728,1728,Credit Card,Paid
1729,1729,Credit Card,Refunded
1730,1730,Net Banking,Paid
1731,1731,Debit Card,Paid
1732,1732,Debit Card,Paid
1733,1733,Credit Card,Refunded
1734,1734,Credit Card,Refunded
1735,1735,UPI,Failed
1736,1736,Net Banking,Refunded
1737,1737,Net Banking,Paid
1738,1738,UPI,Paid
1739,1739,COD,Paid
1740,1740,Debit Card,Refunded
1741,1741,Debit Card,Paid
1742,1742,UPI,Failed
1743,1743,COD,Refunded
1744,1744,UPI,Paid
1745,1745,UPI,Failed
1746,1746,UPI,Paid
1747,1747,UPI,Paid
1748,1748,Credit Card,Paid
1749,1749,Credit Card,Paid
1750,1750,UPI,Paid
1751,1751,Credit Card,Paid
1752,1752,UPI,Failed
1753,1753,Credit Card,Paid
1754,1754,Credit Card,Refunded
1755,1755,UPI,Paid
1756,1756,UPI,Failed
1757,1757,UPI,Paid
1758,1758,Credit Card,Paid
1759,1759,Net Banking,Paid
1760,1760,Debit Card,Refunded
1761,1761,COD,Paid
1762,1762,Debit Card,Refunded
1763,1763,UPI,Paid
1764,1764,Debit Card,Paid
1765,1765,Debit Card,Paid
1766,1766,Net Banking,Paid
1767,1767,Net Banking,Refunded
1768,1768,Debit Card,Paid
1769,1769,Credit Card,Paid
1770,1770,Debit Card,Refunded
1771,1771,Net Banking,Paid
1772,1772,UPI,Paid
1773,1773,Credit Card,Failed
1774,1774,UPI,Paid
1775,1775,COD,Refunded
1776,1776,UPI,Paid
1777,1777,Debit Card,Paid
1778,1778,Net Banking,Paid
1779,1779,Net Banking,Paid
1780,1780,Credit Card,Refunded
1781,1781,Debit Card,Paid
1782,1782,Debit Card,Paid
1783,1783,UPI,Paid
1784,1784,UPI,Paid
1785,1785,COD,Paid
1786,1786,Debit Card,Paid
1787,1787,Credit Card,Failed
1788,1788,COD,Failed
1789,1789,UPI,Paid
1790,1790,Credit Card,Paid
1791,1791,UPI,Paid
1792,1792,COD,Failed
1793,1793,Debit Card,Paid
1794,1794,UPI,Refunded
1795,1795,COD,Paid
1796,1796,Debit Card,Paid
1797,1797,UPI,Paid
1798,1798,UPI,Failed
1799,1799,Credit Card,Failed
1800,1800,Credit Card,Paid
1801,1801,Debit Card,Paid
1802,1802,UPI,Refunded
1803,1803,COD,Refunded
1804,1804,Net Banking,Failed
1805,1805,Credit Card,Refunded
1806,1806,Credit Card,Refunded
1807,1807,UPI,Failed
1808,1808,Credit Card,Paid
1809,1809,UPI,Paid
1810,1810,Net Banking,Refunded
1811,1811,UPI,Paid
1812,1812,Debit Card,Paid
1813,1813,Debit Card,Paid
1814,1814,UPI,Paid
1815,1815,Debit Card,Refunded
1816,1816,Net Banking,Paid
1817,1817,Net Banking,Failed
1818,1818,COD,Refunded
1819,1819,Net Banking,Paid
1820,1820,Net Banking,Refunded
1821,1821,Credit Card,Failed
1822,1822,Debit Card,Paid
1823,1823,Debit Card,Paid
1824,1824,Debit Card,Paid
1825,1825,UPI,Paid
1826,1826,COD,Refunded
1827,1827,Net Banking,Failed
1828,1828,Net Banking,Paid
1829,1829,Net Banking,Paid
1830,1830,Debit Card,Paid
1831,1831,Debit Card,Refunded
1832,1832,UPI,Failed
1833,1833,UPI,Paid
1834,1834,UPI,Paid
1835,1835,Debit Card,Paid
1836,1836,UPI,Paid
1837,1837,UPI,Failed
1838,1838,UPI,Paid
1839,1839,Net Banking,Paid
1840,1840,UPI,Refunded
1841,1841,Debit Card,Paid
1842,1842,Debit Card,Paid
1843,1843,Credit Card,Failed
1844,1844,UPI,Failed
1845,1845,UPI,Paid
1846,1846,UPI,Paid
1847,1847,Debit Card,Paid
1848,1848,Debit Card,Paid
1849,1849,COD,Paid
1850,1850,Credit Card,Paid
1851,1851,UPI,Refunded
1852,1852,Debit Card,Paid
1853,1853,UPI,Paid
1854,1854,UPI,Paid
1855,1855,UPI,Paid
1856,1856,Net Banking,Paid
1857,1857,UPI,Failed
1858,1858,COD,Failed
1859,1859,Credit Card,Paid
1860,1860,UPI,Failed
1861,1861,COD,Paid
1862,1862,UPI,Refunded
1863,1863,Credit Card,Paid
1864,1864,COD,Refunded
1865,1865,COD,Failed
1866,1866,Credit Card,Paid
1867,1867,UPI,Paid
1868,1868,Credit Card,Paid
1869,1869,Net Banking,Failed
1870,1870,Credit Card,Paid
1871,1871,Credit Card,Failed
1872,1872,COD,Refunded
1873,1873,Debit Card,Paid
1874,1874,COD,Paid
1875,1875,Credit Card,Paid
1876,1876,Debit Card,Paid
1877,1877,Net Banking,Refunded
1878,1878,Debit Card,Refunded
1879,1879,Net Banking,Paid
1880,1880,UPI,Refunded
1881,1881,Debit Card,Paid
1882,1882,Credit Card,Refunded
1883,1883,UPI,Paid
1884,1884,UPI,Failed
1885,1885,UPI,Paid
1886,1886,UPI,Paid
1887,1887,COD,Paid
1888,1888,Net Banking,Paid
1889,1889,COD,Paid
1890,1890,Credit Card,Paid
1891,1891,COD,Paid
1892,1892,UPI,Paid
1893,1893,UPI,Refunded
1894,1894,Net Banking,Refunded
1895,1895,Credit Card,Paid
1896,1896,UPI,Refunded
1897,1897,Debit Card,Paid
1898,1898,Debit Card,Paid
1899,1899,UPI,Paid
1900,1900,COD,Paid
1901,1901,Net Banking,Paid
1902,1902,Credit Card,Failed
1903,1903,COD,Paid
1904,1904,Credit Card,Paid
1905,1905,UPI,Paid
1906,1906,UPI,Failed
1907,1907,Credit Card,Paid
1908,1908,COD,Paid
1909,1909,UPI,Paid
1910,1910,Debit Card,Paid
1911,1911,Debit Card,Paid
1912,1912,UPI,Paid
1913,1913,Net Banking,Paid
1914,1914,Credit Card,Paid
1915,1915,UPI,Paid
1916,1916,Debit Card,Paid
1917,1917,Debit Card,Paid
1918,1918,Net Banking,Paid
1919,1919,UPI,Failed
1920,1920,UPI,Paid
1921,1921,Net Banking,Failed
1922,1922,Debit Card,Paid
1923,1923,Debit Card,Paid
1924,1924,UPI,Paid
1925,1925,UPI,Paid
1926,1926,UPI,Paid
1927,1927,COD,Refunded
1928,1928,Credit Card,Paid
1929,1929,UPI,Paid
1930,1930,UPI,Paid
1931,1931,COD,Paid
1932,1932,COD,Paid
1933,1933,COD,Failed
1934,1934,Net Banking,Paid
1935,1935,Credit Card,Failed
1936,1936,Credit Card,Paid
1937,1937,Credit Card,Failed
1938,1938,Debit Card,Paid
1939,1939,UPI,Failed
1940,1940,Credit Card,Paid
1941,1941,UPI,Paid
1942,1942,UPI,Paid
1943,1943,Credit Card,Refunded
1944,1944,UPI,Paid
1945,1945,Net Banking,Paid
1946,1946,COD,Paid
1947,1947,Debit Card,Refunded
1948,1948,Debit Card,Paid
