order_id,customer_id,order_date,product_id,quantity,unit_price,discount_pct,discount_amount,revenue,cost,profit,order_status
296,9852,2024-09-24,726,4,523.05,0.0,0.0,2092.2,1177.24,914.96,Completed
297,9446,2022-06-15,656,5,178.66,0.05,44.66,848.64,695.35,153.29,Completed
298,6935,2024-02-27,613,3,17105.84,0.1,5131.75,46185.77,39313.62,6872.15,Completed
299,7877,2023-10-28,185,1,3113.4,0.15,467.01,2646.39,2437.49,208.9,Completed
300,9072,2022-05-08,588,4,673.97,0.1,269.59,2426.29,1935.24,491.05,Completed
301,523,2022-03-17,815,1,24582.82,0.25,6145.7,18437.12,19623.55,-1186.43,Completed
302,1790,2024-06-05,655,1,11257.07,0.1,1125.71,10131.36,9077.86,1053.5,Completed
303,6103,2024-02-21,419,4,1407.3,0.0,0.0,5629.2,3989.4,1639.8,Completed
304,4369,2023-03-10,196,4,39336.63,0.0,0.0,157346.52,96392.0,60954.52,Completed
305,3860,2023-09-27,659,2,19835.8,0.25,9917.9,29753.7,24180.4,5573.3,Completed
306,7710,2023-09-07,125,1,7584.68,0.0,0.0,7584.68,4376.74,3207.94,Cancelled
307,2509,2024-09-12,637,3,28705.93,0.0,0.0,86117.79,61674.69,24443.1,Completed
308,4168,2023-06-10,507,1,967.71,0.0,0.0,967.71,725.39,242.32,Completed
309,1548,2023-03-17,776,3,11481.89,0.2,6889.13,27556.54,21274.53,6282.01,Returned
310,3472,2023-08-10,585,2,24541.75,0.15,7362.52,41720.98,38838.58,2882.4,Completed
311,4089,2023-01-26,926,2,10851.05,0.15,3255.31,18446.79,12694.58,5752.21,Returned
312,649,2022-09-01,958,1,1034.91,0.0,0.0,1034.91,831.16,203.75,Completed
313,2994,2024-02-07,986,2,195.85,0.05,19.58,372.12,293.1,79.02,Returned
314,777,2023-02-19,341,2,1694.58,0.0,0.0,3389.16,2597.34,791.82,Completed
315,7420,2023-03-03,495,2,4435.59,0.1,887.12,7984.06,4905.08,3078.98,Completed
316,8028,2022-09-06,430,1,10748.94,0.15,1612.34,9136.6,6715.76,2420.84,Cancelled
317,9908,2024-11-24,501,1,678.48,0.1,67.85,610.63,497.3,113.33,Completed
318,1869,2024-04-18,964,2,29430.1,0.15,8829.03,50031.17,35629.22,14401.95,Completed
319,9537,2022-09-10,983,1,5844.46,0.05,292.22,5552.24,3684.96,1867.28,Completed
320,803,2024-05-11,894,1,1324.66,0.0,0.0,1324.66,732.91,591.75,Completed
321,9578,2024-03-29,35,1,3457.25,0.15,518.59,2938.66,2150.14,788.52,Completed
322,5656,2024-05-11,262,2,3690.49,0.05,369.05,7011.93,5035.12,1976.81,Cancelled
323,8027,2022-07-29,16,1,431.45,0.0,0.0,431.45,257.02,174.43,Completed
324,549,2022-04-20,717,1,927.67,0.1,92.77,834.9,529.64,305.26,Completed
325,411,2022-11-26,888,3,3348.44,0.1,1004.53,9040.79,7604.82,1435.97,Cancelled
326,320,2022-05-22,84,2,5509.7,0.1,1101.94,9917.46,6725.3,3192.16,Completed
327,8354,2023-11-07,888,1,3348.44,0.1,334.84,3013.6,2534.94,478.66,Completed
328,5064,2022-03-28,198,1,874.98,0.1,87.5,787.48,650.25,137.23,Completed
329,1250,2022-05-20,522,1,440.52,0.05,22.03,418.49,359.95,58.54,Completed
330,7701,2023-11-05,492,1,2509.33,0.05,125.47,2383.86,1760.09,623.77,Cancelled
331,2979,2022-01-26,355,1,355.58,0.05,17.78,337.8,266.12,71.68,Completed
332,17,2023-10-08,311,3,466.5,0.0,0.0,1399.5,1075.5,324.0,Cancelled
333,3577,2024-06-29,704,1,369.77,0.2,73.95,295.82,300.26,-4.44,Cancelled
334,8791,2022-12-28,557,1,5827.4,0.15,874.11,4953.29,4768.2,185.09,Returned
335,9160,2022-12-26,115,1,221.8,0.15,33.27,188.53,144.9,43.63,Returned
336,3408,2024-09-22,849,4,31270.74,0.05,6254.15,118828.81,77704.04,41124.77,Completed
337,4108,2022-03-18,772,2,1015.01,0.05,101.5,1928.52,1388.66,539.86,Completed
338,3294,2022-04-05,450,2,3653.95,0.0,0.0,7307.9,4055.2,3252.7,Completed
339,4063,2024-08-14,506,2,18152.35,0.1,3630.47,32674.23,20322.32,12351.91,Completed
340,6924,2024-09-23,990,3,321.06,0.1,96.32,866.86,767.73,99.13,Completed
341,4305,2022-08-06,784,1,39472.92,0.1,3947.29,35525.63,28625.23,6900.4,Completed
342,601,2023-01-03,459,4,790.03,0.0,0.0,3160.12,2299.6,860.52,Returned
343,8760,2022-02-21,80,1,920.89,0.15,138.13,782.76,644.46,138.3,Cancelled
344,2447,2023-11-18,547,4,249.23,0.0,0.0,996.92,584.64,412.28,Completed
345,6505,2024-04-04,35,1,3457.25,0.0,0.0,3457.25,2150.14,1307.11,Completed
346,1363,2022-02-02,118,3,36282.23,0.15,16327.0,92519.69,79259.76,13259.93,Completed
347,2377,2024-05-21,634,1,3823.69,0.1,382.37,3441.32,2746.76,694.56,Cancelled
348,4513,2023-10-06,348,2,263.57,0.15,79.07,448.07,373.98,74.09,Completed
349,483,2023-03-01,623,1,13251.43,0.0,0.0,13251.43,10651.59,2599.84,Completed
350,4144,2024-02-26,899,1,358.78,0.2,71.76,287.02,256.26,30.76,Completed
351,9208,2024-10-27,908,2,910.74,0.05,91.07,1730.41,1312.84,417.57,Completed
352,4710,2023-05-10,232,1,22285.69,0.05,1114.28,21171.41,13575.79,7595.62,Returned
353,6569,2024-01-09,99,2,214.82,0.15,64.45,365.19,320.96,44.23,Returned
354,9006,2024-02-06,467,1,17931.95,0.0,0.0,17931.95,9939.22,7992.73,Completed
355,3001,2023-11-27,88,1,4271.76,0.05,213.59,4058.17,3373.17,685.0,Completed
356,9523,2022-07-18,290,1,30740.24,0.1,3074.02,27666.22,22000.97,5665.25,Completed
357,6886,2023-12-16,330,1,5099.56,0.25,1274.89,3824.67,3037.54,787.13,Completed
358,2735,2023-03-11,151,1,845.56,0.05,42.28,803.28,533.61,269.67,Completed
359,8569,2022-10-15,604,1,831.31,0.0,0.0,831.31,596.22,235.09,Cancelled
360,1445,2023-12-20,943,1,2565.48,0.05,128.27,2437.21,1675.47,761.74,Completed
361,2040,2023-07-21,670,1,175.47,0.2,35.09,140.38,111.01,29.37,Completed
362,2761,2024-03-21,491,1,165.44,0.05,8.27,157.17,94.32,62.85,Returned
363,9116,2023-02-12,892,1,2555.18,0.05,127.76,2427.42,1645.6,781.82,Completed
364,4012,2024-07-05,669,3,292.56,0.05,43.88,833.8,627.84,205.96,Completed
365,5167,2024-06-28,703,2,4217.52,0.0,0.0,8435.04,5112.08,3322.96,Completed
366,8912,2023-12-18,594,2,275.82,0.05,27.58,524.06,451.76,72.3,Completed
367,3628,2024-04-04,666,4,24013.02,0.2,19210.42,76841.66,58230.2,18611.46,Cancelled
368,7644,2024-10-22,457,2,1475.31,0.1,295.06,2655.56,1763.52,892.04,Returned
369,5252,2022-07-04,650,2,2634.95,0.15,790.48,4479.42,3503.68,975.74,Cancelled
370,4241,2023-11-05,451,1,602.71,0.15,90.41,512.3,402.66,109.64,Returned
371,9570,2023-08-25,89,1,3625.99,0.15,543.9,3082.09,2850.1,231.99,Returned
372,2058,2024-02-02,111,1,854.6,0.1,85.46,769.14,471.37,297.77,Cancelled
373,992,2022-01-22,461,1,230.06,0.15,34.51,195.55,149.9,45.65,Completed
374,2653,2022-07-31,86,2,524.15,0.0,0.0,1048.3,685.36,362.94,Completed
375,7117,2023-04-22,431,3,10219.47,0.05,1532.92,29125.49,25100.82,4024.67,Completed
376,6323,2023-04-11,782,1,775.38,0.1,77.54,697.84,501.67,196.17,Completed
377,4809,2024-09-15,62,1,377.19,0.25,94.3,282.89,269.77,13.12,Completed
378,8308,2022-06-21,632,1,1725.29,0.1,172.53,1552.76,994.78,557.98,Completed
379,1606,2023-11-06,686,1,22707.59,0.0,0.0,22707.59,17041.15,5666.44,Returned
380,1684,2024-03-07,452,1,1349.45,0.0,0.0,1349.45,1017.58,331.87,Completed
381,8471,2022-09-01,303,1,1023.23,0.1,102.32,920.91,616.05,304.86,Completed
382,315,2023-02-25,635,1,1434.18,0.0,0.0,1434.18,868.89,565.29,Completed
383,4235,2023-01-14,833,1,1851.22,0.1,185.12,1666.1,1141.62,524.48,Completed
384,2785,2022-12-07,121,1,3556.44,0.2,711.29,2845.15,2146.0,699.15,Completed
385,1364,2024-08-11,589,1,554.7,0.05,27.74,526.96,362.98,163.98,Completed
386,6768,2023-11-02,480,1,212.63,0.0,0.0,212.63,141.81,70.82,Cancelled
387,1218,2022-05-03,55,3,22653.9,0.05,3398.09,64563.61,53439.99,11123.62,Completed
388,5963,2024-05-21,536,1,6256.12,0.0,0.0,6256.12,3811.4,2444.72,Completed
389,9704,2023-03-10,252,1,256.3,0.0,0.0,256.3,154.61,101.69,Completed
390,3092,2022-07-07,443,2,1907.01,0.0,0.0,3814.02,2802.52,1011.5,Completed
391,6945,2024-11-03,241,1,366.2,0.05,18.31,347.89,297.65,50.24,Completed
392,3842,2022-03-11,424,2,736.66,0.2,294.66,1178.66,1111.98,66.68,Completed
393,5287,2023-10-13,736,2,317.38,0.0,0.0,634.76,418.94,215.82,Returned
394,3539,2024-04-16,854,1,213.3,0.05,10.66,202.64,136.71,65.93,Completed
395,4608,2023-08-14,881,2,1442.63,0.25,721.32,2163.94,2001.02,162.92,Cancelled
396,261,2022-11-14,933,1,8452.74,0.2,1690.55,6762.19,5275.75,1486.44,Returned
397,2722,2023-03-13,54,1,4278.27,0.05,213.91,4064.36,3114.5,949.86,Cancelled
398,6384,2022-08-15,724,3,15762.14,0.1,4728.64,42557.78,27353.13,15204.65,Completed
399,3380,2022-06-29,460,2,49565.15,0.05,4956.52,94173.78,63464.42,30709.36,Completed
400,9722,2023-06-20,787,1,162.93,0.15,24.44,138.49,90.84,47.65,Completed
401,971,2022-09-27,285,1,10302.73,0.05,515.14,9787.59,6793.16,2994.43,Completed
402,6455,2024-08-03,974,1,1464.25,0.0,0.0,1464.25,1018.76,445.49,Completed
403,4188,2023-10-21,62,1,377.19,0.05,18.86,358.33,269.77,88.56,Completed
404,8050,2022-10-12,451,1,602.71,0.0,0.0,602.71,402.66,200.05,Returned
405,1519,2024-11-11,591,1,4287.4,0.15,643.11,3644.29,3429.56,214.73,Completed
406,79,2022-01-02,303,1,1023.23,0.1,102.32,920.91,616.05,304.86,Completed
407,3426,2022-04-13,197,1,686.39,0.1,68.64,617.75,418.66,199.09,Completed
408,8277,2024-11-25,365,1,1214.21,0.0,0.0,1214.21,760.97,453.24,Returned
409,8616,2022-10-01,502,1,6655.54,0.05,332.78,6322.76,4020.89,2301.87,Returned
410,1231,2024-12-10,531,1,2541.54,0.15,381.23,2160.31,1654.27,506.04,Completed
411,7016,2024-06-14,451,1,602.71,0.1,60.27,542.44,402.66,139.78,Completed
412,3306,2022-01-17,80,1,920.89,0.05,46.04,874.85,644.46,230.39,Returned
413,3235,2023-03-12,142,1,32001.6,0.1,3200.16,28801.44,19646.57,9154.87,Completed
414,3466,2024-05-07,398,1,11941.99,0.0,0.0,11941.99,7734.23,4207.76,Completed
415,6010,2023-11-17,599,3,801.52,0.0,0.0,2404.56,1384.08,1020.48,Cancelled
416,9047,2022-09-20,454,1,1432.31,0.25,358.08,1074.23,812.74,261.49,Completed
417,568,2023-01-29,636,1,677.04,0.05,33.85,643.19,523.37,119.82,Completed
418,993,2022-07-27,680,1,10923.75,0.15,1638.56,9285.19,8520.19,765.0,Cancelled
419,8190,2024-03-18,702,1,1090.0,0.0,0.0,1090.0,631.63,458.37,Completed
420,8525,2023-04-10,459,3,790.03,0.1,237.01,2133.08,1724.7,408.38,Cancelled
421,2682,2022-12-24,528,1,175.69,0.1,17.57,158.12,112.52,45.6,Completed
422,6033,2022-12-20,105,2,17553.07,0.1,3510.61,31595.53,20861.54,10733.99,Returned
423,1302,2023-01-11,320,1,236.04,0.05,11.8,224.24,184.98,39.26,Completed
424,5503,2024-09-15,170,2,1341.13,0.15,402.34,2279.92,2013.74,266.18,Completed
425,630,2022-01-18,831,1,1466.21,0.05,73.31,1392.9,1151.87,241.03,Cancelled
426,3372,2023-12-17,768,1,44391.6,0.1,4439.16,39952.44,30960.53,8991.91,Returned
427,3711,2023-04-30,519,1,24870.02,0.1,2487.0,22383.02,19915.37,2467.65,Completed
428,9237,2024-10-22,138,2,6748.23,0.1,1349.65,12146.81,9909.48,2237.33,Returned
429,4477,2024-08-07,913,3,5970.44,0.15,2686.7,15224.62,14104.92,1119.7,Completed
430,2131,2023-01-11,65,1,41406.5,0.0,0.0,41406.5,31155.58,10250.92,Completed
431,4146,2024-07-02,603,1,230.74,0.0,0.0,230.74,158.0,72.74,Completed
432,6140,2023-07-20,273,3,357.15,0.1,107.14,964.31,613.29,351.02,Completed
433,3321,2024-05-14,867,1,9865.5,0.1,986.55,8878.95,6846.94,2032.01,Completed
434,629,2023-09-04,844,2,1696.11,0.1,339.22,3053.0,2589.04,463.96,Completed
435,5795,2024-11-28,464,1,19683.78,0.1,1968.38,17715.4,13531.26,4184.14,Returned
436,673,2023-03-12,981,1,959.08,0.05,47.95,911.13,778.02,133.11,Cancelled
437,1049,2023-10-10,224,1,9657.64,0.0,0.0,9657.64,6399.34,3258.3,Cancelled
438,5716,2022-12-28,92,1,26244.26,0.1,2624.43,23619.83,14838.12,8781.71,Returned
439,9600,2023-07-16,554,1,3699.35,0.2,739.87,2959.48,2229.85,729.63,Cancelled
440,5837,2022-03-24,672,1,7876.17,0.1,787.62,7088.55,5657.7,1430.85,Cancelled
441,855,2024-11-16,602,2,655.26,0.0,0.0,1310.52,721.58,588.94,Completed
442,9788,2022-01-21,63,1,278.24,0.15,41.74,236.5,215.04,21.46,Completed
443,511,2024-12-04,555,2,28661.72,0.1,5732.34,51591.1,41359.8,10231.3,Completed
444,6293,2024-08-11,697,3,545.35,0.0,0.0,1636.05,1020.15,615.9,Completed
445,4902,2023-11-25,641,1,1879.74,0.0,0.0,1879.74,1386.05,493.69,Cancelled
446,312,2024-03-08,974,5,1464.25,0.05,366.06,6955.19,5093.8,1861.39,Completed
447,8387,2023-04-24,210,1,9615.66,0.1,961.57,8654.09,5943.26,2710.83,Returned
448,4075,2024-05-12,321,1,28637.23,0.0,0.0,28637.23,19444.03,9193.2,Completed
449,9994,2023-10-18,466,3,1545.15,0.0,0.0,4635.45,3655.26,980.19,Completed
450,8498,2024-02-02,361,1,150.09,0.1,15.01,135.08,90.79,44.29,Completed
451,1681,2023-09-10,228,4,29411.05,0.25,29411.05,88233.15,94160.04,-5926.89,Cancelled
452,3155,2023-12-12,618,2,238.07,0.1,47.61,428.53,279.46,149.07,Completed
453,3141,2022-12-03,381,1,480.09,0.05,24.0,456.09,374.82,81.27,Returned
454,9121,2024-02-07,496,2,700.15,0.0,0.0,1400.3,810.76,589.54,Completed
455,6927,2024-03-29,835,2,38208.39,0.1,7641.68,68775.1,42065.78,26709.32,Completed
456,751,2023-01-20,696,1,357.17,0.0,0.0,357.17,210.29,146.88,Completed
457,5690,2024-10-17,171,1,2204.32,0.15,330.65,1873.67,1504.33,369.34,Completed
458,386,2024-12-13,875,1,4336.15,0.1,433.62,3902.53,2748.38,1154.15,Returned
459,824,2023-08-15,893,1,1232.04,0.1,123.2,1108.84,740.01,368.83,Completed
460,2724,2024-04-10,401,1,33055.58,0.1,3305.56,29750.02,23326.57,6423.45,Completed
461,4998,2024-12-17,408,1,256.63,0.15,38.49,218.14,155.86,62.28,Returned
462,2794,2023-05-18,483,1,586.6,0.1,58.66,527.94,442.22,85.72,Completed
463,1382,2022-07-08,48,2,2750.54,0.2,1100.22,4400.86,4335.62,65.24,Returned
464,3613,2024-05-19,858,1,3345.19,0.0,0.0,3345.19,2439.15,906.04,Completed
465,4480,2023-08-02,44,1,12608.79,0.2,2521.76,10087.03,9969.98,117.05,Completed
466,1273,2024-03-09,774,1,11585.59,0.15,1737.84,9847.75,8221.85,1625.9,Returned
467,1065,2022-05-11,774,1,11585.59,0.1,1158.56,10427.03,8221.85,2205.18,Completed
468,3754,2023-11-09,500,1,19983.6,0.15,2997.54,16986.06,15634.31,1351.75,Cancelled
469,4678,2024-08-06,372,2,4742.67,0.2,1897.07,7588.27,7136.86,451.41,Completed
470,2923,2022-06-01,943,1,2565.48,0.1,256.55,2308.93,1675.47,633.46,Completed
471,9705,2024-07-10,392,1,8423.44,0.15,1263.52,7159.92,6647.08,512.84,Completed
472,290,2023-12-14,442,1,18294.51,0.15,2744.18,15550.33,14653.22,897.11,Completed
473,8857,2024-03-15,636,2,677.04,0.1,135.41,1218.67,1046.74,171.93,Cancelled
474,5542,2023-03-08,440,1,15201.02,0.0,0.0,15201.02,10007.88,5193.14,Completed
475,2701,2022-01-28,795,1,3787.9,0.15,568.18,3219.72,2476.34,743.38,Completed
476,423,2022-12-21,240,1,11198.19,0.1,1119.82,10078.37,7238.45,2839.92,Completed
477,7866,2023-11-09,536,2,6256.12,0.2,2502.45,10009.79,7622.8,2386.99,Completed
478,7747,2022-05-16,600,1,1027.39,0.25,256.85,770.54,835.7,-65.16,Completed
479,5814,2024-12-27,871,1,19171.8,0.15,2875.77,16296.03,15224.62,1071.41,Returned
480,3556,2022-06-03,969,1,14034.16,0.15,2105.12,11929.04,10839.5,1089.54,Completed
481,6780,2022-11-22,995,3,24592.54,0.1,7377.76,66399.86,43108.05,23291.81,Completed
482,2357,2024-03-26,784,5,39472.92,0.0,0.0,197364.6,143126.15,54238.45,Completed
483,8627,2022-04-18,480,1,212.63,0.15,31.89,180.74,141.81,38.93,Completed
484,5661,2024-12-05,108,2,14169.11,0.0,0.0,28338.22,22550.62,5787.6,Cancelled
485,9558,2023-03-30,979,1,168.51,0.0,0.0,168.51,124.49,44.02,Cancelled
486,1351,2022-11-19,592,1,358.41,0.0,0.0,358.41,246.95,111.46,Cancelled
487,9278,2022-10-12,389,1,11779.99,0.0,0.0,11779.99,7517.82,4262.17,Cancelled
488,4741,2023-10-12,120,1,18784.66,0.05,939.23,17845.43,15379.1,2466.33,Completed
489,5427,2024-01-19,344,3,1457.28,0.1,437.18,3934.66,3145.98,788.68,Completed
490,2365,2023-03-25,70,3,493.73,0.0,0.0,1481.19,868.86,612.33,Returned
491,8683,2022-11-17,720,2,32062.08,0.15,9618.62,54505.54,37710.42,16795.12,Completed
492,2086,2022-10-05,581,2,1693.29,0.1,338.66,3047.92,1960.28,1087.64,Completed
493,650,2023-09-04,30,1,18501.59,0.1,1850.16,16651.43,13840.27,2811.16,Completed
494,9727,2024-11-03,352,1,2009.63,0.05,100.48,1909.15,1627.81,281.34,Returned
495,8456,2023-02-18,516,2,20674.56,0.0,0.0,41349.12,24245.02,17104.1,Completed
496,2902,2023-05-09,757,3,1431.33,0.05,214.7,4079.29,2565.81,1513.48,Returned
497,4467,2022-02-16,499,1,4499.31,0.05,224.97,4274.34,3634.1,640.24,Completed
498,7290,2023-10-18,301,4,7532.25,0.05,1506.45,28622.55,21865.16,6757.39,Cancelled
499,3712,2024-02-08,274,2,15363.95,0.0,0.0,30727.9,22490.36,8237.54,Completed
500,3414,2023-03-08,970,1,2945.0,0.0,0.0,2945.0,1890.75,1054.25,Completed
501,4282,2024-08-13,567,4,2165.22,0.05,433.04,8227.84,5217.96,3009.88,Completed
502,3559,2023-01-12,915,2,40499.32,0.1,8099.86,72898.78,66016.82,6881.96,Completed
503,4382,2024-11-13,998,2,1092.7,0.1,218.54,1966.86,1765.76,201.1,Completed
504,3090,2024-06-27,205,2,15519.44,0.05,1551.94,29486.94,20945.14,8541.8,Returned
505,2934,2022-11-21,467,1,17931.95,0.2,3586.39,14345.56,9939.22,4406.34,Completed
506,4236,2022-11-12,195,1,24542.73,0.1,2454.27,22088.46,20014.72,2073.74,Completed
507,117,2022-08-09,786,1,30080.49,0.1,3008.05,27072.44,22926.59,4145.85,Completed
508,6503,2022-08-02,314,4,16455.97,0.2,13164.78,52659.1,38719.24,13939.86,Completed
509,8770,2024-04-24,507,2,967.71,0.0,0.0,1935.42,1450.78,484.64,Completed
510,8518,2023-01-20,815,2,24582.82,0.0,0.0,49165.64,39247.1,9918.54,Completed
511,4024,2024-10-24,811,1,38032.79,0.05,1901.64,36131.15,27070.73,9060.42,Returned
512,3286,2024-05-26,494,1,6460.95,0.25,1615.24,4845.71,5148.43,-302.72,Completed
513,4996,2023-10-15,110,4,7207.04,0.15,4324.22,24503.94,21121.04,3382.9,Completed
514,5263,2022-10-14,930,1,162.06,0.1,16.21,145.85,94.8,51.05,Completed
515,9253,2023-01-19,14,2,468.88,0.2,187.55,750.21,746.5,3.71,Completed
516,7538,2024-10-14,472,1,1508.61,0.05,75.43,1433.18,1087.93,345.25,Completed
517,2334,2024-04-26,50,2,1608.02,0.1,321.6,2894.44,1878.92,1015.52,Completed
518,6952,2023-06-01,511,2,24385.66,0.15,7315.7,41455.62,33697.12,7758.5,Cancelled
519,7019,2022-05-07,514,1,2669.99,0.1,267.0,2402.99,1610.54,792.45,Completed
520,9726,2024-12-04,43,1,1606.43,0.0,0.0,1606.43,1158.96,447.47,Cancelled
521,740,2023-09-15,710,1,40590.68,0.15,6088.6,34502.08,28012.62,6489.46,Completed
522,8438,2022-10-17,591,3,4287.4,0.1,1286.22,11575.98,10288.68,1287.3,Returned
523,240,2023-11-28,52,1,186.01,0.05,9.3,176.71,124.7,52.01,Completed
524,7281,2022-06-06,704,3,369.77,0.0,0.0,1109.31,900.78,208.53,Completed
525,7637,2023-02-10,696,1,357.17,0.25,89.29,267.88,210.29,57.59,Returned
526,4124,2024-05-26,365,1,1214.21,0.2,242.84,971.37,760.97,210.4,Cancelled
527,3601,2024-11-12,751,1,27109.7,0.25,6777.42,20332.28,17439.88,2892.4,Completed
528,7907,2022-07-16,753,1,5390.03,0.05,269.5,5120.53,3429.24,1691.29,Completed
529,8466,2023-04-24,226,1,257.54,0.15,38.63,218.91,182.68,36.23,Completed
530,8061,2022-10-12,327,1,17289.36,0.1,1728.94,15560.42,10141.43,5418.99,Cancelled
531,6440,2022-11-04,346,2,5863.36,0.0,0.0,11726.72,9160.52,2566.2,Completed
532,3934,2022-12-11,932,1,2271.56,0.0,0.0,2271.56,1707.72,563.84,Completed
533,2115,2024-10-17,659,1,19835.8,0.2,3967.16,15868.64,12090.2,3778.44,Returned
534,1888,2024-09-17,996,1,1426.78,0.05,71.34,1355.44,1052.69,302.75,Completed
535,1295,2023-02-02,401,1,33055.58,0.0,0.0,33055.58,23326.57,9729.01,Completed
536,4729,2024-02-24,290,1,30740.24,0.0,0.0,30740.24,22000.97,8739.27,Returned
537,4576,2024-03-06,647,1,31851.89,0.15,4777.78,27074.11,21016.74,6057.37,Completed
538,4081,2023-09-28,738,2,10541.7,0.1,2108.34,18975.06,16428.78,2546.28,Completed
539,5690,2023-03-26,739,2,1682.49,0.05,168.25,3196.73,1948.56,1248.17,Cancelled
540,6318,2024-02-11,835,2,38208.39,0.0,0.0,76416.78,42065.78,34351.0,Completed
541,4312,2023-11-12,263,1,1989.07,0.05,99.45,1889.62,1126.93,762.69,Completed
542,1493,2023-07-02,355,1,355.58,0.05,17.78,337.8,266.12,71.68,Completed
543,4169,2022-08-17,215,1,14300.2,0.0,0.0,14300.2,11358.17,2942.03,Completed
544,4634,2022-09-01,63,1,278.24,0.0,0.0,278.24,215.04,63.2,Completed
545,2903,2022-03-06,937,1,391.13,0.15,58.67,332.46,305.82,26.64,Returned
546,5530,2024-08-03,219,4,17272.73,0.15,10363.64,58727.28,39672.72,19054.56,Cancelled
547,4189,2024-10-23,467,1,17931.95,0.05,896.6,17035.35,9939.22,7096.13,Completed
548,9004,2024-11-26,481,1,326.33,0.2,65.27,261.06,187.36,73.7,Returned
549,635,2024-09-28,760,1,4303.05,0.15,645.46,3657.59,2845.39,812.2,Returned
550,6916,2022-01-03,5,1,1352.72,0.2,270.54,1082.18,757.42,324.76,Cancelled
551,5477,2024-08-12,996,1,1426.78,0.0,0.0,1426.78,1052.69,374.09,Completed
552,134,2022-05-23,457,2,1475.31,0.15,442.59,2508.03,1763.52,744.51,Completed
553,8211,2024-12-15,260,1,41677.34,0.05,2083.87,39593.47,24471.9,15121.57,Completed
554,1200,2022-03-02,959,1,3398.27,0.1,339.83,3058.44,2382.09,676.35,Completed
555,1765,2022-03-09,63,1,278.24,0.25,69.56,208.68,215.04,-6.36,Completed
556,4613,2022-03-20,933,4,8452.74,0.0,0.0,33810.96,21103.0,12707.96,Completed
557,7479,2023-01-02,842,3,1277.04,0.0,0.0,3831.12,2124.72,1706.4,Completed
558,3700,2024-08-15,477,4,167.09,0.05,33.42,634.94,492.76,142.18,Completed
559,8648,2023-06-10,802,1,1258.31,0.15,188.75,1069.56,953.99,115.57,Completed
560,7815,2023-01-25,174,1,10228.25,0.05,511.41,9716.84,6328.9,3387.94,Completed
561,3597,2023-06-05,826,2,7412.85,0.1,1482.57,13343.13,9292.12,4051.01,Completed
562,3514,2022-09-10,541,2,1102.72,0.05,110.27,2095.17,1246.14,849.03,Cancelled
563,3370,2022-01-03,502,1,6655.54,0.1,665.55,5989.99,4020.89,1969.1,Completed
564,1890,2023-11-27,801,1,295.59,0.05,14.78,280.81,225.56,55.25,Returned
565,1871,2022-02-15,147,1,694.18,0.1,69.42,624.76,544.11,80.65,Completed
566,5125,2023-10-15,301,1,7532.25,0.15,1129.84,6402.41,5466.29,936.12,Completed
567,2553,2023-06-09,919,1,18469.11,0.15,2770.37,15698.74,11334.27,4364.47,Completed
568,3496,2023-02-22,125,1,7584.68,0.2,1516.94,6067.74,4376.74,1691.0,Completed
569,1915,2024-09-28,615,1,944.03,0.1,94.4,849.63,752.85,96.78,Completed
570,3124,2024-12-02,699,1,7539.14,0.2,1507.83,6031.31,5678.95,352.36,Completed
571,6054,2024-06-14,763,2,11026.57,0.0,0.0,22053.14,14789.04,7264.1,Completed
572,2239,2023-11-27,643,2,11861.17,0.0,0.0,23722.34,14575.56,9146.78,Completed
573,8614,2023-07-13,547,2,249.23,0.2,99.69,398.77,292.32,106.45,Completed
574,9740,2024-07-19,37,4,6352.44,0.15,3811.46,21598.3,15671.92,5926.38,Returned
575,381,2023-08-18,590,2,169.67,0.15,50.9,288.44,206.5,81.94,Cancelled
576,7978,2024-05-16,241,1,366.2,0.1,36.62,329.58,297.65,31.93,Completed
577,3541,2023-01-19,171,2,2204.32,0.2,881.73,3526.91,3008.66,518.25,Completed
578,2052,2024-12-31,860,2,36093.87,0.15,10828.16,61359.58,52679.16,8680.42,Completed
579,2177,2022-08-05,742,1,5959.45,0.0,0.0,5959.45,4485.16,1474.29,Completed
580,7395,2024-04-12,851,2,19914.48,0.1,3982.9,35846.06,30590.7,5255.36,Completed
581,5674,2024-03-16,311,2,466.5,0.05,46.65,886.35,717.0,169.35,Completed
582,2584,2024-11-22,528,1,175.69,0.1,17.57,158.12,112.52,45.6,Completed
583,8692,2024-02-20,363,1,17866.31,0.1,1786.63,16079.68,13426.29,2653.39,Completed
584,5797,2022-08-04,607,1,24226.28,0.1,2422.63,21803.65,19310.67,2492.98,Completed
